Date,Open,High,Low,Close,Percent Change,Volume
2017-10-17,1564.9,1573.91,1552.12,1559.18,-0.37,554140032.0
2017-10-16,1518.28,1564.99,1518.28,1564.9,3.07,545788032.0
2017-10-15,1510.02,1518.47,1507.95,1518.28,0.55,498376000.0
2017-10-12,1505.99,1512.3,1505.52,1510.02,0.27,386200992.0
2017-10-11,1502.63,1513.38,1499.38,1505.99,0.22,274908000.0
2017-10-10,1501.89,1507.82,1493.97,1502.63,0.05,297796000.0
2017-10-09,1510.01,1513.06,1493.83,1501.89,-0.54,308187008.0
2017-10-08,1542.65,1542.53,1492.2,1510.01,-2.12,389966016.0
2017-10-04,1556.35,1558.61,1539.89,1542.65,-0.88,272360992.0
2017-10-03,1549.46,1556.35,1546.1,1556.35,0.44,129759000.0
2017-09-26,1545.44,1553.44,1545.34,1549.46,0.26,303448000.0
2017-09-25,1536.92,1545.65,1536.85,1545.44,0.55,255570000.0
2017-09-24,1539.81,1540.38,1534.61,1536.92,-0.19,271105984.0
2017-09-20,1543.7,1546.89,1530.23,1539.81,-0.25,414631008.0
2017-09-18,1547.94,1556.34,1541.31,1543.7,-0.27,450840992.0
2017-09-17,1530.31,1549.11,1528.94,1547.94,1.15,576883008.0
2017-09-14,1493.2,1530.31,1489.4,1530.31,2.49,591177984.0
2017-09-13,1502.2,1509.24,1483.96,1493.2,-0.6,591177984.0
2017-09-12,1523.26,1523.26,1499.55,1502.2,-1.38,540275008.0
2017-09-11,1519.66,1530.23,1510.23,1523.26,0.24,727353984.0
2017-09-10,1554.55,1556.77,1519.12,1519.66,-2.24,877347968.0
2017-09-07,1566.5,1571.01,1553.99,1554.55,-0.76,653435008.0
2017-09-06,1554.56,1580.4,1554.56,1566.5,0.77,702812032.0
2017-09-04,1580.03,1580.86,1553.87,1554.56,-1.61,809582016.0
2017-08-31,1598.36,1599.03,1577.68,1580.03,-1.15,789476992.0
2017-08-30,1612.91,1614.75,1595.92,1598.36,-0.9,848014976.0
2017-08-28,1622.32,1627.35,1611.91,1612.91,-0.58,870353984.0
2017-08-27,1617.81,1627.98,1617.86,1622.32,0.28,718817984.0
2017-08-24,1611.27,1618.03,1608.96,1617.81,0.41,555446976.0
2017-08-23,1614.05,1617.58,1609.89,1611.27,-0.17,574001024.0
2017-08-22,1611.57,1622.68,1607.18,1614.05,0.15,662060032.0
2017-08-21,1617.97,1619.32,1609.41,1611.57,-0.4,474737984.0
2017-08-20,1629.75,1633.72,1617.06,1617.97,-0.72,705353984.0
2017-08-17,1632.66,1633.9,1624.05,1629.75,-0.18,629568000.0
2017-08-16,1629.16,1644.52,1625.01,1632.66,0.21,631038976.0
2017-08-15,1642.13,1644.74,1628.04,1629.16,-0.79,701028992.0
2017-08-13,1653.53,1661.18,1640.84,1642.13,-0.69,743803008.0
2017-08-10,1661.72,1664.11,1650.2,1653.53,-0.49,869953984.0
2017-08-09,1667.94,1675.31,1661.25,1661.72,-0.37,824171008.0
2017-08-07,1665.05,1671.46,1663.26,1667.94,0.17,868548992.0
2017-08-06,1660.58,1670.01,1659.99,1665.05,0.27,962364992.0
2017-08-03,1662.74,1669.0,1658.88,1660.58,-0.13,1081469952.0
2017-08-02,1660.25,1668.55,1659.19,1662.74,0.15,1019910016.0
2017-08-01,1652.69,1661.73,1652.36,1660.25,0.46,1013820032.0
2017-07-31,1643.28,1657.01,1643.28,1652.69,0.57,978681024.0
2017-07-30,1646.53,1649.93,1635.42,1643.28,-0.2,932892992.0
2017-07-27,1645.03,1653.2,1637.67,1646.53,0.09,1120790016.0
2017-07-26,1636.19,1649.53,1636.19,1645.03,0.54,1109970048.0
2017-07-25,1629.08,1645.57,1627.76,1636.19,0.44,808281984.0
2017-07-24,1635.56,1636.01,1625.09,1629.08,-0.4,1008200000.0
2017-07-23,1635.75,1640.3,1633.82,1635.56,-0.01,1021249984.0
2017-07-20,1637.27,1640.34,1633.6,1635.75,-0.09,907945984.0
2017-07-19,1638.41,1652.73,1634.97,1637.27,-0.07,1107469952.0
2017-07-18,1604.15,1638.41,1603.76,1638.41,2.14,1102710016.0
2017-07-17,1583.57,1604.31,1582.48,1604.15,1.3,599289984.0
2017-07-16,1582.67,1584.38,1580.08,1583.57,0.06,430724000.0
2017-07-13,1587.56,1589.16,1578.94,1582.67,-0.31,716166976.0
2017-07-12,1585.01,1590.61,1582.06,1587.56,0.16,561254016.0
2017-07-11,1575.22,1586.35,1571.75,1585.01,0.62,544070976.0
2017-07-10,1584.15,1584.34,1572.0,1575.22,-0.56,642406976.0
2017-07-09,1582.11,1605.39,1561.79,1584.15,0.13,1042430016.0
2017-07-06,1551.06,1582.52,1550.77,1582.11,2.0,712723008.0
2017-07-05,1541.28,1551.07,1537.99,1551.06,0.63,455596992.0
2017-07-04,1544.29,1546.13,1540.62,1541.28,-0.19,354695008.0
2017-07-03,1541.82,1551.98,1541.06,1544.29,0.16,402097984.0
2017-07-02,1563.81,1563.93,1539.75,1541.82,-1.41,520582016.0
2017-06-28,1565.09,1566.35,1559.61,1563.81,-0.08,450164992.0
2017-06-27,1567.72,1571.72,1563.04,1565.09,-0.17,578462976.0
2017-06-25,1559.49,1569.94,1559.3,1567.72,0.53,582424000.0
2017-06-22,1554.69,1565.56,1554.43,1559.49,0.31,494652000.0
2017-06-21,1551.07,1559.07,1548.04,1554.69,0.23,425968000.0
2017-06-20,1555.16,1560.35,1542.06,1551.07,-0.26,552184000.0
2017-06-19,1575.98,1576.82,1554.09,1555.16,-1.32,614467968.0
2017-06-18,1589.59,1591.9,1574.73,1575.98,-0.86,533216000.0
2017-06-15,1584.49,1605.01,1578.66,1589.59,0.32,612854976.0
2017-06-14,1585.15,1586.92,1581.41,1584.49,-0.04,530158016.0
2017-06-13,1580.52,1592.02,1576.46,1585.15,0.29,468572000.0
2017-06-12,1590.49,1593.39,1577.75,1580.52,-0.63,482025984.0
2017-06-11,1615.19,1618.98,1589.71,1590.49,-1.53,646574976.0
2017-06-08,1623.13,1623.5,1610.02,1615.19,-0.49,474460992.0
2017-06-07,1637.37,1651.29,1622.27,1623.13,-0.87,752364032.0
2017-06-06,1602.65,1637.39,1602.65,1637.37,2.17,896185024.0
2017-06-05,1593.81,1610.3,1593.9,1602.65,0.55,546643008.0
2017-06-04,1604.31,1606.13,1590.67,1593.81,-0.65,527332000.0
2017-06-01,1608.11,1614.85,1604.2,1604.31,-0.24,562675968.0
2017-05-31,1594.43,1612.8,1582.72,1608.11,0.86,649315968.0
2017-05-30,1615.58,1616.07,1592.4,1594.43,-1.31,732868992.0
2017-05-28,1629.58,1629.9,1611.22,1615.58,-0.86,723315968.0
2017-05-24,1626.51,1632.11,1615.18,1629.58,0.19,629254976.0
2017-05-23,1616.4,1636.14,1611.61,1626.51,0.63,754849024.0
2017-05-22,1627.24,1629.38,1612.07,1616.4,-0.67,513321984.0
2017-05-21,1643.87,1648.35,1625.49,1627.24,-1.01,641156992.0
2017-05-18,1644.26,1646.04,1635.65,1643.87,-0.02,757734976.0
2017-05-17,1649.24,1655.09,1644.25,1644.26,-0.3,574614976.0
2017-05-16,1659.23,1660.52,1647.63,1649.24,-0.6,447912000.0
2017-05-15,1658.58,1675.57,1658.16,1659.23,0.04,596112000.0
2017-05-11,1650.81,1659.05,1650.72,1658.58,0.47,840556032.0
2017-05-09,1637.3,1651.09,1637.21,1650.81,0.83,597118976.0
2017-05-08,1628.98,1647.21,1627.02,1637.3,0.51,560332032.0
2017-05-07,1653.18,1655.72,1625.76,1628.98,-1.46,668144000.0
2017-05-04,1662.38,1668.3,1652.21,1653.18,-0.55,752230976.0
2017-05-03,1658.33,1679.82,1658.88,1662.38,0.24,864366976.0
2017-05-02,1650.78,1667.97,1642.37,1658.33,0.46,874723968.0
2017-04-30,1670.62,1670.69,1648.11,1650.78,-1.19,747966016.0
2017-04-27,1670.3,1679.31,1656.68,1670.62,0.02,1063420032.0
2017-04-26,1672.38,1677.9,1666.09,1670.3,-0.12,856094976.0
2017-04-25,1675.78,1682.91,1668.71,1672.38,-0.2,1036600000.0
2017-04-24,1693.72,1696.85,1673.08,1675.78,-1.06,941086976.0
2017-04-23,1658.34,1724.54,1659.46,1693.72,2.13,1515859968.0
2017-04-20,1662.02,1684.33,1653.62,1658.34,-0.22,1299580032.0
2017-04-19,1612.04,1662.02,1609.8,1662.02,3.1,1037200000.0
2017-04-18,1651.61,1651.74,1603.59,1612.04,-2.4,1458509952.0
2017-04-16,1697.13,1704.02,1651.1,1651.61,-2.68,1163069952.0
2017-04-13,1703.07,1709.08,1679.68,1697.13,-0.35,1391820032.0
2017-04-12,1709.82,1737.91,1702.7,1703.07,-0.4,1986259968.0
2017-04-11,1676.22,1710.74,1676.25,1709.82,2.0,1860470016.0
2017-04-10,1651.6,1677.18,1651.28,1676.22,1.49,1542029952.0
2017-04-09,1651.04,1665.55,1644.31,1651.6,0.03,1194230016.0
2017-04-06,1657.02,1666.91,1642.91,1651.04,-0.36,1351320064.0
2017-04-04,1660.52,1675.95,1635.22,1657.02,-0.21,1566310016.0
2017-04-03,1667.11,1746.82,1648.21,1660.52,-0.4,2442589952.0
2017-04-02,1587.64,1667.11,1587.64,1667.11,5.01,903900032.0
2017-03-30,1588.29,1600.57,1569.43,1587.64,-0.04,1447270016.0
2017-03-29,1610.62,1644.77,1587.21,1588.29,-1.39,2043980032.0
2017-03-28,1533.83,1610.67,1533.83,1610.62,5.01,1339960064.0
2017-03-26,1486.04,1546.48,1486.04,1533.83,3.22,1511490048.0
2017-03-23,1481.08,1495.58,1469.57,1486.04,0.33,961484032.0
2017-03-22,1462.23,1513.19,1462.23,1481.08,1.29,1306419968.0
2017-03-21,1424.38,1463.09,1412.97,1462.23,2.66,1313200000.0
2017-03-20,1382.19,1424.78,1381.87,1424.38,3.05,1205650048.0
2017-03-19,1357.34,1382.3,1357.08,1382.19,1.83,640144000.0
2017-03-16,1356.13,1359.65,1354.75,1357.34,0.09,417496000.0
2017-03-15,1347.09,1358.24,1340.3,1356.13,0.67,287448992.0
2017-03-14,1355.23,1360.37,1346.7,1347.09,-0.6,309343008.0
2017-03-13,1347.53,1359.49,1347.56,1355.23,0.57,335582016.0
2017-03-09,1341.56,1353.45,1341.48,1347.53,0.44,452680992.0
2017-03-07,1358.41,1358.48,1339.27,1341.56,-1.24,402360992.0
2017-03-06,1354.34,1371.53,1353.47,1358.41,0.3,732656000.0
2017-03-05,1329.41,1358.27,1328.0,1354.34,1.88,558435968.0
2017-03-02,1316.8,1329.41,1316.8,1329.41,0.96,400524992.0
2017-03-01,1299.29,1316.96,1299.1,1316.8,1.35,314716000.0
2017-02-28,1313.01,1313.01,1294.19,1299.29,-1.04,528111008.0
2017-02-26,1337.46,1338.49,1313.01,1313.01,-1.83,245987008.0
2017-02-23,1344.11,1344.07,1335.68,1337.46,-0.49,269056000.0
2017-02-22,1357.57,1358.91,1338.45,1344.11,-0.99,319015008.0
2017-02-21,1365.11,1385.9,1346.59,1357.57,-0.55,577590016.0
2017-02-20,1369.35,1394.06,1361.05,1365.11,-0.31,798889024.0
2017-02-19,1343.85,1369.41,1326.71,1369.35,1.9,628798016.0
2017-02-16,1316.8,1345.33,1314.08,1343.85,2.05,621523968.0
2017-02-15,1274.97,1316.81,1275.06,1316.8,3.28,520287008.0
2017-02-14,1278.98,1284.04,1260.84,1274.97,-0.31,390963008.0
2017-02-13,1252.5,1278.98,1218.86,1278.98,2.11,462281984.0
2017-02-12,1296.23,1297.3,1252.42,1252.5,-3.37,451153984.0
2017-02-09,1322.98,1323.32,1296.2,1296.23,-2.02,411400992.0
2017-02-08,1344.6,1346.26,1321.23,1322.98,-1.61,324199008.0
2017-02-07,1348.84,1350.96,1338.06,1344.6,-0.31,297356992.0
2017-02-06,1364.5,1364.86,1346.19,1348.84,-1.15,222291008.0
2017-02-05,1382.45,1384.0,1353.76,1364.5,-1.3,255400992.0
2017-02-02,1389.83,1416.93,1377.19,1382.45,-0.53,516676000.0
2017-02-01,1326.6,1390.56,1326.6,1389.83,4.77,564668032.0
2017-01-31,1309.7,1335.23,1292.98,1326.6,1.29,469633984.0
2017-01-30,1375.14,1375.93,1307.62,1309.7,-4.76,512318016.0
2017-01-26,1396.61,1396.61,1357.31,1375.14,-1.54,490808000.0
2017-01-25,1432.99,1433.63,1395.91,1396.61,-2.54,398868000.0
2017-01-24,1457.88,1460.37,1432.99,1432.99,-1.71,317612992.0
2017-01-23,1465.84,1467.01,1457.85,1457.88,-0.54,298895008.0
2017-01-22,1462.56,1468.72,1462.41,1465.84,0.22,231915008.0
2017-01-19,1462.23,1468.86,1461.42,1462.56,0.02,297208992.0
2017-01-18,1463.04,1463.66,1456.95,1462.23,-0.05,291684992.0
2017-01-17,1466.09,1467.38,1454.99,1463.04,-0.21,333654016.0
2017-01-16,1477.72,1480.07,1465.53,1466.09,-0.79,260408992.0
2017-01-15,1479.86,1484.43,1476.25,1477.72,-0.14,267938000.0
2017-01-12,1476.51,1481.77,1476.26,1479.86,0.23,257332992.0
2017-01-11,1476.9,1484.57,1473.71,1476.51,-0.03,290327008.0
2017-01-10,1458.97,1477.81,1460.6,1476.9,1.23,356823008.0
2017-01-09,1447.45,1461.23,1447.5,1458.97,0.8,261236992.0
2017-01-08,1454.14,1453.89,1445.66,1447.45,-0.46,385014016.0
2017-01-05,1457.82,1465.72,1451.36,1454.14,-0.25,326768000.0
2017-01-04,1456.82,1462.83,1442.51,1457.82,0.07,320670016.0
2017-01-03,1482.85,1484.26,1456.69,1456.82,-1.76,385836992.0
2017-01-02,1465.72,1484.89,1465.72,1482.85,1.17,494264992.0
2017-01-01,1443.38,1476.82,1443.8,1465.72,1.55,561280000.0
